Property_Id,Check_In_Date,Room_Category,Helper,Successful_Bookings,Capacity
17562,06-05-22,RT1,17562|44687|RT1,8,20
17563,06-05-22,RT1,17563|44687|RT1,14,25
18558,06-05-22,RT1,18558|44687|RT1,7,15
18559,06-05-22,RT1,18559|44687|RT1,18,42
18561,06-05-22,RT1,18561|44687|RT1,23,33
18562,06-05-22,RT1,18562|44687|RT1,24,38
18563,06-05-22,RT1,18563|44687|RT1,12,27
19559,06-05-22,RT1,19559|44687|RT1,14,24
19561,06-05-22,RT1,19561|44687|RT1,20,36
17564,06-05-22,RT1,17564|44687|RT1,7,16
19562,06-05-22,RT2,19562|44687|RT2,18,23
18563,06-05-22,RT2,18563|44687|RT2,15,29
17561,06-05-22,RT2,17561|44687|RT2,20,36
17558,06-05-22,RT2,17558|44687|RT2,29,50
16562,06-05-22,RT2,16562|44687|RT2,24,43
16561,06-05-22,RT2,16561|44687|RT2,14,24
16558,06-05-22,RT2,16558|44687|RT2,15,22
19560,06-05-22,RT2,19560|44687|RT2,22,38
16563,06-05-22,RT2,16563|44687|RT2,27,38
16559,06-05-22,RT2,16559|44687|RT2,23,41
19559,06-05-22,RT2,19559|44687|RT2,20,41
19558,06-05-22,RT2,19558|44687|RT2,14,39
17559,06-05-22,RT2,17559|44687|RT2,25,39
16560,06-05-22,RT2,16560|44687|RT2,18,34
18562,06-05-22,RT2,18562|44687|RT2,26,34
18559,06-05-22,RT2,18559|44687|RT2,20,44
17563,06-05-22,RT2,17563|44687|RT2,28,44
17562,06-05-22,RT2,17562|44687|RT2,12,30
18558,06-05-22,RT2,18558|44687|RT2,17,30
17564,06-05-22,RT2,17564|44687|RT2,18,40
18561,06-05-22,RT2,18561|44687|RT2,23,40
18560,06-05-22,RT2,18560|44687|RT2,24,40
17560,06-05-22,RT2,17560|44687|RT2,22,45
19561,06-05-22,RT2,19561|44687|RT2,24,45
19563,06-05-22,RT2,19563|44687|RT2,23,45
19563,06-05-22,RT3,19563|44687|RT3,14,29
19562,06-05-22,RT3,19562|44687|RT3,20,29
19561,06-05-22,RT3,19561|44687|RT3,13,29
18562,06-05-22,RT3,18562|44687|RT3,21,29
17558,06-05-22,RT3,17558|44687|RT3,12,27
17562,06-05-22,RT3,17562|44687|RT3,10,27
19559,06-05-22,RT3,19559|44687|RT3,13,27
16559,06-05-22,RT3,16559|44687|RT3,20,32
16558,06-05-22,RT3,16558|44687|RT3,5,8
18561,06-05-22,RT3,18561|44687|RT3,17,25
16563,06-05-22,RT3,16563|44687|RT3,15,20
17561,06-05-22,RT3,17561|44687|RT3,13,19
19560,06-05-22,RT3,19560|44687|RT3,13,19
18558,06-05-22,RT3,18558|44687|RT3,14,26
18560,06-05-22,RT3,18560|44687|RT3,14,24
16562,06-05-22,RT3,16562|44687|RT3,9,18
18559,06-05-22,RT3,18559|44687|RT3,9,23
17563,06-05-22,RT3,17563|44687|RT3,10,16
19558,06-05-22,RT3,19558|44687|RT3,10,21
17564,06-05-22,RT3,17564|44687|RT3,10,24
16561,06-05-22,RT3,16561|44687|RT3,12,21
17560,06-05-22,RT3,17560|44687|RT3,12,25
18563,06-05-22,RT3,18563|44687|RT3,12,23
16560,06-05-22,RT3,16560|44687|RT3,11,20
17559,06-05-22,RT3,17559|44687|RT3,11,16
17562,06-05-22,RT4,17562|44687|RT4,2,6
19559,06-05-22,RT4,19559|44687|RT4,2,3
16558,06-05-22,RT4,16558|44687|RT4,2,3
16560,06-05-22,RT4,16560|44687|RT4,4,7
18561,06-05-22,RT4,18561|44687|RT4,4,9
17560,06-05-22,RT4,17560|44687|RT4,5,13
16561,06-05-22,RT4,16561|44687|RT4,6,10
17564,06-05-22,RT4,17564|44687|RT4,7,17
18560,06-05-22,RT4,18560|44687|RT4,9,15
19560,06-05-22,RT4,19560|44687|RT4,9,16
18559,06-05-22,RT4,18559|44687|RT4,9,19
17563,06-05-22,RT4,17563|44687|RT4,12,19
19562,06-05-22,RT4,19562|44687|RT4,8,14
17559,06-05-22,RT4,17559|44687|RT4,8,14
18558,06-05-22,RT4,18558|44687|RT4,11,20
18562,06-05-22,RT4,18562|44687|RT4,14,20
18563,06-05-22,RT4,18563|44687|RT4,9,18
16563,06-05-22,RT4,16563|44687|RT4,11,18
16559,06-05-22,RT4,16559|44687|RT4,11,18
16562,06-05-22,RT4,16562|44687|RT4,3,6
17558,06-05-22,RT4,17558|44687|RT4,3,6
19563,06-05-22,RT4,19563|44687|RT4,3,6
19558,06-05-22,RT4,19558|44687|RT4,3,7
19561,06-05-22,RT4,19561|44687|RT4,3,7
17561,06-05-22,RT4,17561|44687|RT4,3,4
19563,07-05-22,RT3,19563|44688|RT3,20,29
18560,07-05-22,RT1,18560|44688|RT1,28,30
19562,07-05-22,RT1,19562|44688|RT1,28,30
19563,07-05-22,RT1,19563|44688|RT1,21,30
17558,07-05-22,RT1,17558|44688|RT1,15,19
16558,07-05-22,RT1,16558|44688|RT1,17,19
17560,07-05-22,RT1,17560|44688|RT1,31,40
19558,07-05-22,RT1,19558|44688|RT1,22,40
19560,07-05-22,RT1,19560|44688|RT1,26,26
17561,07-05-22,RT1,17561|44688|RT1,22,26
16560,07-05-22,RT1,16560|44688|RT1,26,34
16561,07-05-22,RT1,16561|44688|RT1,15,18
16562,07-05-22,RT1,16562|44688|RT1,25,31
16563,07-05-22,RT1,16563|44688|RT1,37,41
17559,07-05-22,RT1,17559|44688|RT1,29,32
17562,07-05-22,RT1,17562|44688|RT1,13,20
17563,07-05-22,RT1,17563|44688|RT1,21,25
18558,07-05-22,RT1,18558|44688|RT1,11,15
18559,07-05-22,RT1,18559|44688|RT1,22,42
18561,07-05-22,RT1,18561|44688|RT1,28,33
18562,07-05-22,RT1,18562|44688|RT1,33,38
18563,07-05-22,RT1,18563|44688|RT1,20,27
19559,07-05-22,RT1,19559|44688|RT1,18,24
19561,07-05-22,RT1,19561|44688|RT1,26,36
17564,07-05-22,RT1,17564|44688|RT1,9,16
19562,07-05-22,RT2,19562|44688|RT2,22,23
18563,07-05-22,RT2,18563|44688|RT2,20,29
17561,07-05-22,RT2,17561|44688|RT2,30,36
17558,07-05-22,RT2,17558|44688|RT2,39,50
16562,07-05-22,RT2,16562|44688|RT2,31,43
16561,07-05-22,RT2,16561|44688|RT2,21,24
16558,07-05-22,RT2,16558|44688|RT2,18,22
19560,07-05-22,RT2,19560|44688|RT2,33,38
16563,07-05-22,RT2,16563|44688|RT2,37,38
16559,07-05-22,RT2,16559|44688|RT2,36,41
19559,07-05-22,RT2,19559|44688|RT2,28,41
19558,07-05-22,RT2,19558|44688|RT2,23,39
17559,07-05-22,RT2,17559|44688|RT2,33,39
16560,07-05-22,RT2,16560|44688|RT2,24,34
18562,07-05-22,RT2,18562|44688|RT2,28,34
18559,07-05-22,RT2,18559|44688|RT2,28,44
17563,07-05-22,RT2,17563|44688|RT2,39,44
17562,07-05-22,RT2,17562|44688|RT2,16,30
18558,07-05-22,RT2,18558|44688|RT2,22,30
17564,07-05-22,RT2,17564|44688|RT2,21,40
18561,07-05-22,RT2,18561|44688|RT2,40,40
18560,07-05-22,RT2,18560|44688|RT2,38,40
17560,07-05-22,RT2,17560|44688|RT2,31,45
19561,07-05-22,RT2,19561|44688|RT2,34,45
19563,07-05-22,RT2,19563|44688|RT2,31,45
16559,07-05-22,RT1,16559|44688|RT1,28,30
19562,07-05-22,RT3,19562|44688|RT3,26,29
19561,07-05-22,RT3,19561|44688|RT3,22,29
18562,07-05-22,RT3,18562|44688|RT3,29,29
17558,07-05-22,RT3,17558|44688|RT3,19,27
17562,07-05-22,RT3,17562|44688|RT3,16,27
19559,07-05-22,RT3,19559|44688|RT3,20,27
16559,07-05-22,RT3,16559|44688|RT3,28,32
16558,07-05-22,RT3,16558|44688|RT3,7,8
17560,07-05-22,RT3,17560|44688|RT3,18,25
18561,07-05-22,RT3,18561|44688|RT3,21,25
16561,07-05-22,RT3,16561|44688|RT3,20,21
16563,07-05-22,RT3,16563|44688|RT3,17,20
17561,07-05-22,RT3,17561|44688|RT3,19,19
18558,07-05-22,RT3,18558|44688|RT3,19,26
18560,07-05-22,RT3,18560|44688|RT3,20,24
18563,07-05-22,RT3,18563|44688|RT3,18,23
19560,07-05-22,RT3,19560|44688|RT3,16,19
17563,07-05-22,RT3,17563|44688|RT3,15,16
18559,07-05-22,RT3,18559|44688|RT3,15,23
17564,07-05-22,RT3,17564|44688|RT3,15,24
16560,07-05-22,RT3,16560|44688|RT3,14,20
16562,07-05-22,RT3,16562|44688|RT3,14,18
17559,07-05-22,RT3,17559|44688|RT3,14,16
19558,07-05-22,RT3,19558|44688|RT3,12,21
19559,07-05-22,RT4,19559|44688|RT4,2,3
16562,07-05-22,RT4,16562|44688|RT4,4,6
19558,07-05-22,RT4,19558|44688|RT4,4,7
17561,07-05-22,RT4,17561|44688|RT4,4,4
16560,07-05-22,RT4,16560|44688|RT4,5,7
17558,07-05-22,RT4,17558|44688|RT4,5,6
19561,07-05-22,RT4,19561|44688|RT4,5,7
19563,07-05-22,RT4,19563|44688|RT4,5,6
16561,07-05-22,RT4,16561|44688|RT4,9,10
17560,07-05-22,RT4,17560|44688|RT4,10,13
18561,07-05-22,RT4,18561|44688|RT4,8,9
17564,07-05-22,RT4,17564|44688|RT4,12,17
18560,07-05-22,RT4,18560|44688|RT4,14,15
19560,07-05-22,RT4,19560|44688|RT4,16,16
18559,07-05-22,RT4,18559|44688|RT4,13,19
17563,07-05-22,RT4,17563|44688|RT4,16,19
19562,07-05-22,RT4,19562|44688|RT4,13,14
17559,07-05-22,RT4,17559|44688|RT4,14,14
18558,07-05-22,RT4,18558|44688|RT4,15,20
18562,07-05-22,RT4,18562|44688|RT4,19,20
18563,07-05-22,RT4,18563|44688|RT4,12,18
16563,07-05-22,RT4,16563|44688|RT4,15,18
16559,07-05-22,RT4,16559|44688|RT4,16,18
17562,07-05-22,RT4,17562|44688|RT4,3,6
16558,07-05-22,RT4,16558|44688|RT4,3,3
16559,08-05-22,RT1,16559|44689|RT1,28,30
18560,08-05-22,RT1,18560|44689|RT1,25,30
19562,08-05-22,RT1,19562|44689|RT1,27,30
19563,08-05-22,RT1,19563|44689|RT1,22,30
17558,08-05-22,RT1,17558|44689|RT1,15,19
16558,08-05-22,RT1,16558|44689|RT1,18,19
17560,08-05-22,RT1,17560|44689|RT1,29,40
19558,08-05-22,RT1,19558|44689|RT1,23,40
19560,08-05-22,RT1,19560|44689|RT1,22,26
17561,08-05-22,RT1,17561|44689|RT1,26,26
16560,08-05-22,RT1,16560|44689|RT1,26,34
16561,08-05-22,RT1,16561|44689|RT1,15,18
16562,08-05-22,RT1,16562|44689|RT1,23,31
16563,08-05-22,RT1,16563|44689|RT1,39,41
17559,08-05-22,RT1,17559|44689|RT1,31,32
17562,08-05-22,RT1,17562|44689|RT1,12,20
17563,08-05-22,RT1,17563|44689|RT1,20,25
18558,08-05-22,RT1,18558|44689|RT1,12,15
18559,08-05-22,RT1,18559|44689|RT1,25,42
18561,08-05-22,RT1,18561|44689|RT1,28,33
18562,08-05-22,RT1,18562|44689|RT1,34,38
18563,08-05-22,RT1,18563|44689|RT1,19,27
19559,08-05-22,RT1,19559|44689|RT1,18,24
19561,08-05-22,RT1,19561|44689|RT1,26,36
17564,08-05-22,RT1,17564|44689|RT1,10,16
19562,08-05-22,RT2,19562|44689|RT2,23,23
18563,08-05-22,RT2,18563|44689|RT2,20,29
17561,08-05-22,RT2,17561|44689|RT2,32,36
17558,08-05-22,RT2,17558|44689|RT2,38,50
16562,08-05-22,RT2,16562|44689|RT2,31,43
16561,08-05-22,RT2,16561|44689|RT2,21,24
16558,08-05-22,RT2,16558|44689|RT2,20,22
19560,08-05-22,RT2,19560|44689|RT2,33,38
16563,08-05-22,RT2,16563|44689|RT2,33,38
16559,08-05-22,RT2,16559|44689|RT2,39,41
19559,08-05-22,RT2,19559|44689|RT2,29,41
19558,08-05-22,RT2,19558|44689|RT2,23,39
17559,08-05-22,RT2,17559|44689|RT2,35,39
16560,08-05-22,RT2,16560|44689|RT2,25,34
18562,08-05-22,RT2,18562|44689|RT2,32,34
18559,08-05-22,RT2,18559|44689|RT2,25,44
17563,08-05-22,RT2,17563|44689|RT2,37,44
17562,08-05-22,RT2,17562|44689|RT2,19,30
18558,08-05-22,RT2,18558|44689|RT2,22,30
17564,08-05-22,RT2,17564|44689|RT2,25,40
18561,08-05-22,RT2,18561|44689|RT2,40,40
18560,08-05-22,RT2,18560|44689|RT2,35,40
17560,08-05-22,RT2,17560|44689|RT2,32,45
19561,08-05-22,RT2,19561|44689|RT2,33,45
19563,08-05-22,RT2,19563|44689|RT2,32,45
19563,08-05-22,RT3,19563|44689|RT3,21,29
19562,08-05-22,RT3,19562|44689|RT3,24,29
19561,08-05-22,RT3,19561|44689|RT3,22,29
18562,08-05-22,RT3,18562|44689|RT3,27,29
17558,08-05-22,RT3,17558|44689|RT3,21,27
17562,08-05-22,RT3,17562|44689|RT3,15,27
19559,08-05-22,RT3,19559|44689|RT3,20,27
16559,08-05-22,RT3,16559|44689|RT3,30,32
17560,08-05-22,RT3,17560|44689|RT3,19,25
18561,08-05-22,RT3,18561|44689|RT3,22,25
16561,08-05-22,RT3,16561|44689|RT3,18,21
16563,08-05-22,RT3,16563|44689|RT3,18,20
17561,08-05-22,RT3,17561|44689|RT3,17,19
17563,08-05-22,RT3,17563|44689|RT3,16,16
18558,08-05-22,RT3,18558|44689|RT3,20,26
18560,08-05-22,RT3,18560|44689|RT3,24,24
18563,08-05-22,RT3,18563|44689|RT3,18,23
19560,08-05-22,RT3,19560|44689|RT3,16,19
16560,08-05-22,RT3,16560|44689|RT3,15,20
17559,08-05-22,RT3,17559|44689|RT3,15,16
17564,08-05-22,RT3,17564|44689|RT3,15,24
16558,08-05-22,RT3,16558|44689|RT3,8,8
19558,08-05-22,RT3,19558|44689|RT3,13,21
16562,08-05-22,RT3,16562|44689|RT3,14,18
18559,08-05-22,RT3,18559|44689|RT3,14,23
19559,08-05-22,RT4,19559|44689|RT4,2,3
17558,08-05-22,RT4,17558|44689|RT4,4,6
17562,08-05-22,RT4,17562|44689|RT4,4,6
19563,08-05-22,RT4,19563|44689|RT4,4,6
17561,08-05-22,RT4,17561|44689|RT4,4,4
16560,08-05-22,RT4,16560|44689|RT4,5,7
16562,08-05-22,RT4,16562|44689|RT4,5,6
19558,08-05-22,RT4,19558|44689|RT4,5,7
19561,08-05-22,RT4,19561|44689|RT4,5,7
16561,08-05-22,RT4,16561|44689|RT4,9,10
17560,08-05-22,RT4,17560|44689|RT4,10,13
18561,08-05-22,RT4,18561|44689|RT4,8,9
17564,08-05-22,RT4,17564|44689|RT4,10,17
18560,08-05-22,RT4,18560|44689|RT4,15,15
19560,08-05-22,RT4,19560|44689|RT4,15,16
18559,08-05-22,RT4,18559|44689|RT4,12,19
17563,08-05-22,RT4,17563|44689|RT4,17,19
19562,08-05-22,RT4,19562|44689|RT4,13,14
17559,08-05-22,RT4,17559|44689|RT4,14,14
18558,08-05-22,RT4,18558|44689|RT4,14,20
18562,08-05-22,RT4,18562|44689|RT4,18,20
18563,08-05-22,RT4,18563|44689|RT4,14,18
16563,08-05-22,RT4,16563|44689|RT4,17,18
16559,08-05-22,RT4,16559|44689|RT4,17,18
16558,08-05-22,RT4,16558|44689|RT4,3,3
16559,09-05-22,RT1,16559|44690|RT1,20,30
18560,09-05-22,RT1,18560|44690|RT1,21,30
19562,09-05-22,RT1,19562|44690|RT1,20,30
19563,09-05-22,RT1,19563|44690|RT1,15,30
17558,09-05-22,RT1,17558|44690|RT1,10,19
16558,09-05-22,RT1,16558|44690|RT1,11,19
17560,09-05-22,RT1,17560|44690|RT1,18,40
19558,09-05-22,RT1,19558|44690|RT1,18,40
19560,09-05-22,RT1,19560|44690|RT1,17,26
17561,09-05-22,RT1,17561|44690|RT1,16,26
16560,09-05-22,RT1,16560|44690|RT1,17,34
16561,09-05-22,RT1,16561|44690|RT1,13,18
16562,09-05-22,RT1,16562|44690|RT1,16,31
16563,09-05-22,RT1,16563|44690|RT1,27,41
17559,09-05-22,RT1,17559|44690|RT1,21,32
17562,09-05-22,RT1,17562|44690|RT1,9,20
17563,09-05-22,RT1,17563|44690|RT1,16,25
18558,09-05-22,RT1,18558|44690|RT1,7,15
18559,09-05-22,RT1,18559|44690|RT1,15,42
18561,09-05-22,RT1,18561|44690|RT1,21,33
18562,09-05-22,RT1,18562|44690|RT1,25,38
18563,09-05-22,RT1,18563|44690|RT1,13,27
19559,09-05-22,RT1,19559|44690|RT1,11,24
19561,09-05-22,RT1,19561|44690|RT1,17,36
17564,09-05-22,RT1,17564|44690|RT1,7,16
19562,09-05-22,RT2,19562|44690|RT2,13,23
18563,09-05-22,RT2,18563|44690|RT2,13,29
17561,09-05-22,RT2,17561|44690|RT2,23,36
17558,09-05-22,RT2,17558|44690|RT2,24,50
16562,09-05-22,RT2,16562|44690|RT2,21,43
16561,09-05-22,RT2,16561|44690|RT2,14,24
16558,09-05-22,RT2,16558|44690|RT2,14,22
19560,09-05-22,RT2,19560|44690|RT2,24,38
16563,09-05-22,RT2,16563|44690|RT2,24,38
16559,09-05-22,RT2,16559|44690|RT2,28,41
19559,09-05-22,RT2,19559|44690|RT2,19,41
19558,09-05-22,RT2,19558|44690|RT2,18,39
17559,09-05-22,RT2,17559|44690|RT2,22,39
16560,09-05-22,RT2,16560|44690|RT2,18,34
18562,09-05-22,RT2,18562|44690|RT2,20,34
18559,09-05-22,RT2,18559|44690|RT2,21,44
17563,09-05-22,RT2,17563|44690|RT2,29,44
17562,09-05-22,RT2,17562|44690|RT2,13,30
18558,09-05-22,RT2,18558|44690|RT2,15,30
17564,09-05-22,RT2,17564|44690|RT2,15,40
18561,09-05-22,RT2,18561|44690|RT2,27,40
18560,09-05-22,RT2,18560|44690|RT2,30,40
17560,09-05-22,RT2,17560|44690|RT2,22,45
19561,09-05-22,RT2,19561|44690|RT2,24,45
19563,09-05-22,RT2,19563|44690|RT2,24,45
19563,09-05-22,RT3,19563|44690|RT3,13,29
19562,09-05-22,RT3,19562|44690|RT3,17,29
19561,09-05-22,RT3,19561|44690|RT3,15,29
18562,09-05-22,RT3,18562|44690|RT3,19,29
17558,09-05-22,RT3,17558|44690|RT3,12,27
17562,09-05-22,RT3,17562|44690|RT3,12,27
19559,09-05-22,RT3,19559|44690|RT3,14,27
16559,09-05-22,RT3,16559|44690|RT3,20,32
16558,09-05-22,RT3,16558|44690|RT3,5,8
18561,09-05-22,RT3,18561|44690|RT3,16,25
18560,09-05-22,RT3,18560|44690|RT3,16,24
19558,09-05-22,RT3,19558|44690|RT3,8,21
16561,09-05-22,RT3,16561|44690|RT3,13,21
16563,09-05-22,RT3,16563|44690|RT3,13,20
18558,09-05-22,RT3,18558|44690|RT3,14,26
16562,09-05-22,RT3,16562|44690|RT3,9,18
18559,09-05-22,RT3,18559|44690|RT3,9,23
16560,09-05-22,RT3,16560|44690|RT3,10,20
17559,09-05-22,RT3,17559|44690|RT3,10,16
17563,09-05-22,RT3,17563|44690|RT3,10,16
17564,09-05-22,RT3,17564|44690|RT3,10,24
17560,09-05-22,RT3,17560|44690|RT3,12,25
17561,09-05-22,RT3,17561|44690|RT3,12,19
19560,09-05-22,RT3,19560|44690|RT3,12,19
18563,09-05-22,RT3,18563|44690|RT3,11,23
17562,09-05-22,RT4,17562|44690|RT4,2,6
19559,09-05-22,RT4,19559|44690|RT4,2,3
16558,09-05-22,RT4,16558|44690|RT4,2,3
16560,09-05-22,RT4,16560|44690|RT4,4,7
19561,09-05-22,RT4,19561|44690|RT4,4,7
18561,09-05-22,RT4,18561|44690|RT4,5,9
16561,09-05-22,RT4,16561|44690|RT4,6,10
17564,09-05-22,RT4,17564|44690|RT4,6,17
17560,09-05-22,RT4,17560|44690|RT4,8,13
18560,09-05-22,RT4,18560|44690|RT4,9,15
19560,09-05-22,RT4,19560|44690|RT4,9,16
18559,09-05-22,RT4,18559|44690|RT4,8,19
17563,09-05-22,RT4,17563|44690|RT4,11,19
19562,09-05-22,RT4,19562|44690|RT4,8,14
17559,09-05-22,RT4,17559|44690|RT4,9,14
18558,09-05-22,RT4,18558|44690|RT4,11,20
18562,09-05-22,RT4,18562|44690|RT4,12,20
18563,09-05-22,RT4,18563|44690|RT4,9,18
16563,09-05-22,RT4,16563|44690|RT4,12,18
16559,09-05-22,RT4,16559|44690|RT4,11,18
16562,09-05-22,RT4,16562|44690|RT4,3,6
17558,09-05-22,RT4,17558|44690|RT4,3,6
19563,09-05-22,RT4,19563|44690|RT4,3,6
19558,09-05-22,RT4,19558|44690|RT4,3,7
17561,09-05-22,RT4,17561|44690|RT4,3,4
19563,10-05-22,RT3,19563|44691|RT3,15,29
18560,10-05-22,RT1,18560|44691|RT1,19,30
19562,10-05-22,RT1,19562|44691|RT1,18,30
19563,10-05-22,RT1,19563|44691|RT1,16,30
17558,10-05-22,RT1,17558|44691|RT1,11,19
16558,10-05-22,RT1,16558|44691|RT1,10,19
17560,10-05-22,RT1,17560|44691|RT1,19,40
19558,10-05-22,RT1,19558|44691|RT1,18,40
19560,10-05-22,RT1,19560|44691|RT1,17,26
17561,10-05-22,RT1,17561|44691|RT1,14,26
16560,10-05-22,RT1,16560|44691|RT1,16,34
16561,10-05-22,RT1,16561|44691|RT1,11,18
16562,10-05-22,RT1,16562|44691|RT1,14,31
16563,10-05-22,RT1,16563|44691|RT1,26,41
17559,10-05-22,RT1,17559|44691|RT1,20,32
17562,10-05-22,RT1,17562|44691|RT1,9,20
17563,10-05-22,RT1,17563|44691|RT1,14,25
18558,10-05-22,RT1,18558|44691|RT1,8,15
18559,10-05-22,RT1,18559|44691|RT1,19,42
18561,10-05-22,RT1,18561|44691|RT1,21,33
18562,10-05-22,RT1,18562|44691|RT1,23,38
18563,10-05-22,RT1,18563|44691|RT1,15,27
19559,10-05-22,RT1,19559|44691|RT1,14,24
19561,10-05-22,RT1,19561|44691|RT1,18,36
17564,10-05-22,RT1,17564|44691|RT1,6,16
19562,10-05-22,RT2,19562|44691|RT2,15,23
18563,10-05-22,RT2,18563|44691|RT2,15,29
17561,10-05-22,RT2,17561|44691|RT2,22,36
17558,10-05-22,RT2,17558|44691|RT2,24,50
16562,10-05-22,RT2,16562|44691|RT2,24,43
16561,10-05-22,RT2,16561|44691|RT2,13,24
16558,10-05-22,RT2,16558|44691|RT2,12,22
19560,10-05-22,RT2,19560|44691|RT2,23,38
16563,10-05-22,RT2,16563|44691|RT2,23,38
16559,10-05-22,RT2,16559|44691|RT2,25,41
19559,10-05-22,RT2,19559|44691|RT2,19,41
19558,10-05-22,RT2,19558|44691|RT2,14,39
17559,10-05-22,RT2,17559|44691|RT2,27,39
16560,10-05-22,RT2,16560|44691|RT2,19,34
18562,10-05-22,RT2,18562|44691|RT2,26,34
18559,10-05-22,RT2,18559|44691|RT2,22,44
17563,10-05-22,RT2,17563|44691|RT2,28,44
17562,10-05-22,RT2,17562|44691|RT2,11,30
18558,10-05-22,RT2,18558|44691|RT2,14,30
17564,10-05-22,RT2,17564|44691|RT2,17,40
18561,10-05-22,RT2,18561|44691|RT2,25,40
18560,10-05-22,RT2,18560|44691|RT2,25,40
17560,10-05-22,RT2,17560|44691|RT2,23,45
19561,10-05-22,RT2,19561|44691|RT2,25,45
19563,10-05-22,RT2,19563|44691|RT2,25,45
16559,10-05-22,RT1,16559|44691|RT1,18,30
19562,10-05-22,RT3,19562|44691|RT3,19,29
19561,10-05-22,RT3,19561|44691|RT3,16,29
18562,10-05-22,RT3,18562|44691|RT3,19,29
17558,10-05-22,RT3,17558|44691|RT3,12,27
17562,10-05-22,RT3,17562|44691|RT3,12,27
19559,10-05-22,RT3,19559|44691|RT3,14,27
16559,10-05-22,RT3,16559|44691|RT3,20,32
16558,10-05-22,RT3,16558|44691|RT3,4,8
18561,10-05-22,RT3,18561|44691|RT3,17,25
18558,10-05-22,RT3,18558|44691|RT3,13,26
16561,10-05-22,RT3,16561|44691|RT3,14,21
16563,10-05-22,RT3,16563|44691|RT3,14,20
17560,10-05-22,RT3,17560|44691|RT3,14,25
18560,10-05-22,RT3,18560|44691|RT3,14,24
16560,10-05-22,RT3,16560|44691|RT3,9,20
16562,10-05-22,RT3,16562|44691|RT3,9,18
17563,10-05-22,RT3,17563|44691|RT3,9,16
19558,10-05-22,RT3,19558|44691|RT3,9,21
17564,10-05-22,RT3,17564|44691|RT3,9,24
17559,10-05-22,RT3,17559|44691|RT3,10,16
18559,10-05-22,RT3,18559|44691|RT3,10,23
19560,10-05-22,RT3,19560|44691|RT3,10,19
17561,10-05-22,RT3,17561|44691|RT3,12,19
18563,10-05-22,RT3,18563|44691|RT3,12,23
19559,10-05-22,RT4,19559|44691|RT4,2,3
16558,10-05-22,RT4,16558|44691|RT4,2,3
16562,10-05-22,RT4,16562|44691|RT4,4,6
16560,10-05-22,RT4,16560|44691|RT4,4,7
18561,10-05-22,RT4,18561|44691|RT4,5,9
16561,10-05-22,RT4,16561|44691|RT4,6,10
17560,10-05-22,RT4,17560|44691|RT4,6,13
17564,10-05-22,RT4,17564|44691|RT4,7,17
18560,10-05-22,RT4,18560|44691|RT4,9,15
19560,10-05-22,RT4,19560|44691|RT4,11,16
18559,10-05-22,RT4,18559|44691|RT4,8,19
17563,10-05-22,RT4,17563|44691|RT4,12,19
19562,10-05-22,RT4,19562|44691|RT4,9,14
17559,10-05-22,RT4,17559|44691|RT4,10,14
18558,10-05-22,RT4,18558|44691|RT4,10,20
18562,10-05-22,RT4,18562|44691|RT4,13,20
18563,10-05-22,RT4,18563|44691|RT4,9,18
16563,10-05-22,RT4,16563|44691|RT4,11,18
16559,10-05-22,RT4,16559|44691|RT4,13,18
17558,10-05-22,RT4,17558|44691|RT4,3,6
17562,10-05-22,RT4,17562|44691|RT4,3,6
19563,10-05-22,RT4,19563|44691|RT4,3,6
19558,10-05-22,RT4,19558|44691|RT4,3,7
19561,10-05-22,RT4,19561|44691|RT4,3,7
17561,10-05-22,RT4,17561|44691|RT4,3,4
16559,11-05-22,RT1,16559|44692|RT1,17,30
19562,11-05-22,RT1,19562|44692|RT1,21,30
19563,11-05-22,RT1,19563|44692|RT1,15,30
17558,11-05-22,RT1,17558|44692|RT1,11,19
16558,11-05-22,RT1,16558|44692|RT1,12,19
17560,11-05-22,RT1,17560|44692|RT1,21,40
19558,11-05-22,RT1,19558|44692|RT1,19,40
19560,11-05-22,RT1,19560|44692|RT1,17,26
17561,11-05-22,RT1,17561|44692|RT1,17,26
16560,11-05-22,RT1,16560|44692|RT1,18,34
16561,11-05-22,RT1,16561|44692|RT1,9,18
16562,11-05-22,RT1,16562|44692|RT1,16,31
16563,11-05-22,RT1,16563|44692|RT1,28,41
17559,11-05-22,RT1,17559|44692|RT1,23,32
17562,11-05-22,RT1,17562|44692|RT1,9,20
17563,11-05-22,RT1,17563|44692|RT1,16,25
18558,11-05-22,RT1,18558|44692|RT1,8,15
18559,11-05-22,RT1,18559|44692|RT1,18,42
18561,11-05-22,RT1,18561|44692|RT1,20,33
18562,11-05-22,RT1,18562|44692|RT1,24,38
18563,11-05-22,RT1,18563|44692|RT1,11,27
19559,11-05-22,RT1,19559|44692|RT1,13,24
19561,11-05-22,RT1,19561|44692|RT1,18,36
17564,11-05-22,RT1,17564|44692|RT1,7,16
19562,11-05-22,RT2,19562|44692|RT2,14,23
18563,11-05-22,RT2,18563|44692|RT2,15,29
17561,11-05-22,RT2,17561|44692|RT2,23,36
17558,11-05-22,RT2,17558|44692|RT2,26,50
16562,11-05-22,RT2,16562|44692|RT2,21,43
16561,11-05-22,RT2,16561|44692|RT2,17,24
16558,11-05-22,RT2,16558|44692|RT2,13,22
19560,11-05-22,RT2,19560|44692|RT2,26,38
